Active Physicians per 100000 Population 2018 (AAMC),Total physician assistants (2019),Heart disease_prevalence,COPD_prevalence,diabetes_prevalence,CKD_prevalence,Obesity_prevalence
0.14198566417569009,0.004909255881743982,0.4215686274509804,0.4049586776859503,0.3669064748201438,0.40625,33.7
0.10523105078542017,0.0019404473750041906,0.6764705882352942,0.6363636363636362,0.6762589928057554,0.65625,40.4
0.1247521732499619,0.0003519039791243564,0.5980392156862746,0.5950413223140495,0.49640287769784175,0.53125,35.3
0.15464389202379136,0.008877946956904144,0.4313725490196079,0.38842975206611563,0.40287769784172656,0.375,33.7
0.17569010218087538,0.05238818261425495,0.30392156862745096,0.23966942148760328,0.4244604316546763,0.375,29.3
0.09714808601494584,0.010200219537428779,0.7254901960784315,0.6446280991735536,0.9496402877697843,0.9375,42.0
0.10995882263230133,0.0030687365462065803,0.6862745098039216,0.7520661157024792,0.6618705035971224,0.53125,37.2
0.10523105078542017,0.010609960042513533,0.5098039215686274,0.5041322314049587,0.6402877697841727,0.5625,37.7
0.10965380509379286,0.004949961641652165,0.5980392156862746,0.5371900826446281,0.8057553956834533,0.78125,37.9
0.0510904377001678,0.0025142727035401854,0.6274509803921569,0.47933884297520657,0.6762589928057554,0.65625,39.1
0.07305170047277715,0.0019459830746910239,0.3627450980392158,0.25619834710743805,0.3093525179856116,0.375,36.8
0.04102485892938845,0.0012438940515861246,0.45098039215686275,0.33884297520661155,0.38848920863309355,0.46875,37.1
0.10965380509379286,0.0018039824472958882,0.6862745098039216,0.6115702479338841,0.5899280575539569,0.65625,35.4
0.02485892938843981,0.0004073316914098628,0.6568627450980391,0.5619834710743801,0.6474820143884892,0.625,36.4
0.04102485892938845,0.002330705280804156,0.5392156862745099,0.371900826446281,0.4388489208633093,0.53125,37.8
0.19704132987646789,0.01884701221042382,0.5098039215686274,0.44628099173553704,0.4532374100719425,0.5,34.4
0.02348635046515174,0.0076065438995094005,0.5784313725490198,0.5041322314049587,0.5107913669064748,0.53125,35.1
0.060240963855421714,0.0017085607616573529,0.4803921568627452,0.5950413223140495,0.5323741007194245,0.4375,37.3
0.08509989324386152,0.0006598696945796193,0.49019607843137264,0.28925619834710736,0.37410071942446055,0.5,28.8
0.07305170047277715,0.0018680373603775307,0.4313725490196079,0.30578512396694213,0.3165467625899281,0.4375,38.3
0.025316455696202556,0.005431542092416425,0.44117647058823534,0.371900826446281,0.4172661870503598,0.46875,29.6
0.02348635046515174,0.007117015848116668,0.6372549019607843,0.512396694214876,0.5323741007194245,0.5625,38.5
0.14198566417569009,0.010624672401323157,0.39215686274509803,0.3801652892561983,0.38848920863309355,0.4375,35.8
0.05703827970108277,0.007114193253676583,0.5784313725490198,0.6033057851239668,0.6978417266187051,0.6875,37.4
0.14595089217630014,0.04954772702082979,0.29411764705882354,0.30578512396694213,0.2589928057553956,0.3125,30.6
0.05825834985511669,0.0009446755002809349,0.8235294117647058,0.5950413223140495,0.9280575539568345,0.9375,39.5
0.07061156016470949,0.0003083835090739044,0.6764705882352942,0.4132231404958677,0.5539568345323742,0.65625,36.1
0.14595089217630014,0.009650117423691078,0.5294117647058825,0.5206611570247933,0.4388489208633093,0.5,33.6
0.0510904377001678,0.00046724263961137643,0.3137254901960785,0.19834710743801653,0.474820143884892,0.375,36.0
0.05703827970108277,0.004634226864419542,0.4803921568627452,0.4876033057851239,0.7841726618705036,0.6875,37.1
0.11270398047887753,0.005751266942390566,0.8137254901960784,0.7768595041322311,0.7697841726618706,0.78125,39.5
0.07061156016470949,0.0003234454068996376,0.5588235294117647,0.28925619834710736,0.4388489208633093,0.53125,32.8
0.07488180570382796,0.0012311239781219428,0.6764705882352942,0.3553719008264462,0.5107913669064748,0.65625,36.0
0.04102485892938845,0.002473822805066454,0.3627450980392158,0.23140495867768585,0.28057553956834536,0.34375,40.3
0.1247521732499619,0.0006889455846780926,0.8431372549019609,0.9008264462809915,0.7553956834532376,0.8125,36.9
0.14229068171419862,0.07290025289971347,0.2254901960784314,0.2148760330578512,0.3669064748201438,0.34375,33.1
0.08159219155101421,0.0015048778464921495,0.6372549019607843,0.4132231404958677,0.6978417266187051,0.84375,30.8
0.14198566417569009,0.007412295182032896,0.5392156862745099,0.5289256198347106,0.48920863309352525,0.5625,38.7
0.1888058563367394,0.005983695517899555,0.5784313725490198,0.5289256198347106,0.5035971223021583,0.5,37.0
0.1247521732499619,0.0003185755021955112,0.5980392156862746,0.5867768595041322,0.5755395683453237,0.5625,37.0
0.1247521732499619,0.0008580030776789791,0.6470588235294119,0.7520661157024792,0.7410071942446042,0.71875,40.4
0.13344517309745313,0.06030874948563959,0.25490196078431376,0.1735537190082645,0.2517985611510791,0.28125,32.1
0.13054750648162267,0.0005653614220989187,0.5490196078431373,0.44628099173553704,0.5035971223021583,0.5625,30.2
0.10965380509379286,0.003540780642100113,0.14705882352941174,0.14876033057851235,0.1942446043165469,0.1875,31.2
0.05536068323928628,0.00130973514230088,0.4215686274509804,0.31404958677685946,0.38848920863309355,0.40625,34.5
0.05536068323928628,0.003233847268793707,0.44117647058823534,0.36363636363636354,0.4676258992805755,0.4375,39.9
0.04102485892938845,0.003338140403813037,0.3627450980392158,0.2479338842975206,0.29496402877697836,0.34375,36.6
0.0,0.00036455174510717465,0.5490196078431373,0.5206611570247933,0.6330935251798562,0.625,37.7
0.11224645417111478,0.013935305939252381,0.25490196078431376,0.11570247933884298,0.16546762589928066,0.28125,27.3
0.0510904377001678,0.0005762525011637393,0.607843137254902,0.4297520661157024,0.7266187050359711,0.6875,39.6
0.16989476894921457,0.0014878060816476593,0.3725490196078432,0.1900826446280991,0.28776978417266186,0.40625,35.7
0.1439682781759951,0.004877495992441626,0.34313725490196084,0.23966942148760328,0.23021582733812962,0.40625,23.5
0.09714808601494584,0.008736386985415793,0.45098039215686275,0.39669421487603296,0.38848920863309355,0.4375,30.4
0.3937776422144273,0.08749948474271996,0.34313725490196084,0.2975206611570248,0.2589928057553956,0.34375,29.6
0.14198566417569009,0.004913994471801731,0.25490196078431376,0.2727272727272727,0.2230215827338129,0.25,33.0
0.02348635046515174,0.0008762196167567082,0.7549019607843137,0.6694214876033058,0.6906474820143884,0.71875,35.6
0.05536068323928628,0.0002051156234997963,0.5686274509803924,0.4132231404958677,0.539568345323741,0.5625,36.4
0.16989476894921457,0.004534253604208118,0.30392156862745096,0.14876033057851235,0.2589928057553956,0.3125,33.2
0.17569010218087538,0.027415201954588256,0.40196078431372545,0.30578512396694213,0.474820143884892,0.4375,30.2
0.10523105078542017,0.03530818336086854,0.4215686274509804,0.39669421487603296,0.5755395683453237,0.5,34.6
0.10523105078542017,0.0012822382467460177,0.7254901960784315,0.677685950413223,0.9352517985611513,0.875,43.4
0.02348635046515174,0.0017817899818233628,0.5294117647058825,0.4380165289256197,0.4676258992805755,0.46875,36.1
0.0510904377001678,0.0013932728598588064,0.5784313725490198,0.44628099173553704,0.539568345323741,0.53125,37.1
0.04102485892938845,0.0019768535488462564,0.5098039215686274,0.31404958677685946,0.4244604316546763,0.5,38.6
0.0510904377001678,0.00031877583782229823,0.5980392156862746,0.4380165289256197,0.539568345323741,0.5625,34.9
0.060393472624675926,0.0015592721318332756,0.7058823529411764,0.793388429752066,0.6690647482014389,0.59375,40.5
0.0510904377001678,0.0009775658152449374,0.4803921568627452,0.3305785123966941,0.6474820143884892,0.5625,38.9
0.039347262467591904,0.0007328337504726345,0.6176470588235294,0.6033057851239668,0.7410071942446042,0.65625,36.6
0.09714808601494584,0.044997702790830166,0.44117647058823534,0.42148760330578505,0.4532374100719425,0.46875,33.4
0.10965380509379286,0.0027457141086956543,0.4705882352941178,0.4297520661157024,0.4676258992805755,0.5,33.7
0.17569010218087538,0.08263584233471719,0.29411764705882354,0.20661157024793386,0.49640287769784175,0.4375,30.2
0.16989476894921457,0.0052806971117955745,0.4215686274509804,0.2479338842975206,0.3453237410071943,0.4375,31.5
0.07305170047277715,0.0022682991367690398,0.49019607843137264,0.3305785123966941,0.38848920863309355,0.46875,38.5
0.1247521732499619,0.000468634152910153,0.9803921568627452,0.9173553719008264,0.8489208633093523,0.90625,40.4
0.03385694677443951,0.004761254993698739,0.5,0.4380165289256197,0.460431654676259,0.53125,35.9
0.08509989324386152,0.00013502108761144754,0.5490196078431373,0.33884297520661155,0.446043165467626,0.5625,31.5
0.15464389202379136,0.0026594555761295445,0.5,0.49586776859504134,0.4676258992805755,0.4375,38.0
0.1247521732499619,0.0013518119645906023,0.4803921568627452,0.5371900826446281,0.446043165467626,0.46875,35.6
0.15464389202379136,0.0039623595652255724,0.4705882352941178,0.5041322314049587,0.4388489208633093,0.40625,39.8
0.11270398047887753,0.03594773650205262,0.39215686274509803,0.3223140495867768,0.3021582733812951,0.34375,26.3
0.0510904377001678,0.0005637712240996317,0.34313725490196084,0.2644628099173554,0.4532374100719425,0.375,37.2
0.0510904377001678,0.013838917708713946,0.34313725490196084,0.2644628099173554,0.3669064748201438,0.34375,33.4
0.09714808601494584,0.020772051749573316,0.44117647058823534,0.3553719008264462,0.4388489208633093,0.46875,30.5
0.16989476894921457,0.006373139142756072,0.39215686274509803,0.22314049586776852,0.3237410071942446,0.4375,33.5
0.02348635046515174,0.002698988858974793,0.7352941176470589,0.5950413223140495,0.6834532374100719,0.6875,40.5
0.11270398047887753,0.002605468386266345,0.7450980392156863,0.7272727272727272,0.7625899280575539,0.8125,38.5
0.060393472624675926,0.004254438860136603,0.5098039215686274,0.5454545454545454,0.4532374100719425,0.40625,34.9
0.10995882263230133,0.004528267366295397,0.7745098039215688,0.8347107438016529,0.6834532374100719,0.59375,39.1
0.11224645417111478,0.003178972313720786,0.4705882352941178,0.3553719008264462,0.3525179856115108,0.46875,36.6
0.0,0.0010286140725286883,0.4313725490196079,0.4132231404958677,0.6115107913669064,0.53125,37.8
0.02348635046515174,0.00501968452036446,0.696078431372549,0.6363636363636362,0.6546762589928057,0.65625,39.7
0.2118346804941284,0.00645272235294475,0.6176470588235294,0.5702479338842974,0.49640287769784175,0.65625,35.0
0.07305170047277715,0.0009718723094535125,0.4705882352941178,0.33884297520661155,0.4388489208633093,0.5,36.0
0.13054750648162267,0.00012481993701587562,0.5490196078431373,0.4049586776859503,0.5899280575539569,0.59375,33.0
0.02348635046515174,0.0016370796113553874,0.7745098039215688,0.6198347107438016,0.6762589928057554,0.71875,37.5
0.14198566417569009,0.001564101438781892,0.5392156862745099,0.5206611570247933,0.4316546762589928,0.53125,33.9
0.060393472624675926,0.004958806606496869,0.6176470588235294,0.677685950413223,0.6690647482014389,0.53125,40.6
0.02485892938843981,0.0007301512504027647,0.6764705882352942,0.5702479338842974,0.7553956834532376,0.71875,39.1
0.07061156016470949,0.0007580254604857198,0.4803921568627452,0.2727272727272727,0.38848920863309355,0.4375,35.5
0.08509989324386152,0.0003026305076374158,0.519607843137255,0.2975206611570248,0.37410071942446055,0.53125,29.4
0.05536068323928628,0.004041188779732297,0.2843137254901961,0.23966942148760328,0.27338129496402885,0.28125,34.5
0.09714808601494584,0.01348298573152638,0.6274509803921569,0.5785123966942148,0.6115107913669064,0.625,36.3
0.11270398047887753,0.003995271750141976,0.4313725490196079,0.49586776859504134,0.40287769784172656,0.40625,33.1
0.05703827970108277,0.023925078357104626,0.4313725490196079,0.4132231404958677,0.7410071942446042,0.625,38.2
0.0510904377001678,0.017233120432665568,0.3725490196078432,0.3223140495867768,0.4244604316546763,0.375,37.2
0.0510904377001678,0.10115813206889253,0.14705882352941174,0.06611570247933879,0.2230215827338129,0.15625,26.7
0.05703827970108277,0.004044845861781022,0.6764705882352942,0.5950413223140495,0.618705035971223,0.65625,29.6
0.05703827970108277,0.010321151494113875,0.5294117647058825,0.5289256198347106,0.6906474820143884,0.625,36.3
0.2725331706573128,0.09070848903408937,0.3137254901960785,0.2975206611570248,0.38848920863309355,0.34375,29.2
0.0510904377001678,0.0018356536009177967,0.5588235294117647,0.42148760330578505,0.5971223021582734,0.5625,38.4
0.19704132987646789,0.008629270048045956,0.519607843137255,0.4545454545454546,0.460431654676259,0.5,35.5
0.16989476894921457,0.0034852410139228074,0.411764705882353,0.23140495867768585,0.4244604316546763,0.46875,34.0
0.0,0.0003855433918740273,0.6568627450980391,0.6115702479338841,1.0,0.9375,43.1
0.1439682781759951,0.0035801239205867836,0.5,0.3553719008264462,0.48920863309352525,0.6875,30.3
0.05703827970108277,0.03150290112629553,0.40196078431372545,0.38842975206611563,0.7050359712230216,0.59375,37.1
0.15464389202379136,0.001288928448720745,0.7254901960784315,0.6859504132231403,0.6402877697841727,0.59375,37.0
0.060240963855421714,0.0016575523248736142,0.411764705882353,0.47107438016528924,0.4388489208633093,0.375,32.9
0.0510904377001678,0.00021107449677796247,0.6568627450980391,0.47933884297520657,0.6618705035971224,0.6875,37.5
0.14595089217630014,0.004725812635462461,0.7941176470588236,0.7438016528925618,0.618705035971223,0.71875,37.0
0.13344517309745313,0.009236423506415783,0.5392156862745099,0.38842975206611563,0.460431654676259,0.5625,35.4
0.2725331706573128,0.011757552637808744,0.3137254901960785,0.23966942148760328,0.23021582733812962,0.3125,26.1
0.02348635046515174,0.1279923285110054,0.411764705882353,0.2975206611570248,0.4388489208633093,0.40625,36.0
0.060393472624675926,0.002666774761238177,0.5,0.6033057851239668,0.4244604316546763,0.40625,38.0
0.02485892938843981,0.000556483585576572,0.6274509803921569,0.5537190082644627,0.6546762589928057,0.59375,39.5
0.060393472624675926,0.0066038587796553765,0.6764705882352942,0.8099173553719007,0.6906474820143884,0.5625,38.6
0.0,0.000685537936872843,0.6372549019607843,0.6115702479338841,0.8848920863309351,0.8125,41.6
0.1439682781759951,0.03266361269179693,0.3627450980392158,0.2644628099173554,0.38848920863309355,0.5,33.0
0.11224645417111478,0.0006608932500825161,0.5784313725490198,0.4049586776859503,0.446043165467626,0.59375,36.8
0.09425041939911544,0.004637489963468584,0.5,0.5785123966942148,0.48920863309352525,0.4375,35.4
0.05536068323928628,0.0012089940683671755,0.5784313725490198,0.5041322314049587,0.5539568345323742,0.5625,39.2
0.14595089217630014,0.008545348634751634,0.5784313725490198,0.5785123966942148,0.4316546762589928,0.5,33.2
0.14595089217630014,0.032466848845739915,0.5098039215686274,0.49586776859504134,0.525179856115108,0.5,38.6
0.02348635046515174,0.0022382090741050616,0.6372549019607843,0.5371900826446281,0.5827338129496402,0.5625,35.3
0.15464389202379136,0.05033140357849955,0.4803921568627452,0.4545454545454546,0.5323741007194245,0.46875,36.3
0.14229068171419862,0.02987468648274185,0.6176470588235294,0.47933884297520657,0.525179856115108,0.59375,34.5
0.17096233033399416,0.0015384060449566061,0.5294117647058825,0.47107438016528924,0.5467625899280575,0.5625,36.1
0.1247521732499619,0.000884300909780724,0.6372549019607843,0.677685950413223,0.5539568345323742,0.59375,37.9
0.08509989324386152,0.00017287424666628484,0.6176470588235294,0.4380165289256197,0.49640287769784175,0.625,31.8
0.13344517309745313,0.009950386470906484,0.5,0.38842975206611563,0.460431654676259,0.53125,31.3
0.1247521732499619,0.002273094798740014,0.6176470588235294,0.6694214876033058,0.5755395683453237,0.59375,37.5
0.14198566417569009,0.0015929198026753914,0.4215686274509804,0.42148760330578505,0.37410071942446055,0.4375,35.2
0.02348635046515174,0.006176075425397018,0.6764705882352942,0.5950413223140495,0.6474820143884892,0.6875,39.8
0.0510904377001678,0.006598871217158627,0.411764705882353,0.36363636363636354,0.48920863309352525,0.4375,36.4
0.0510904377001678,0.0014683618319117984,0.803921568627451,0.6363636363636362,0.7841726618705036,0.8125,38.2
0.2803111178892787,0.040169788251927636,0.3725490196078432,0.36363636363636354,0.3669064748201438,0.40625,30.1
0.14595089217630014,0.23560901679011173,0.2745098039215686,0.23140495867768585,0.28057553956834536,0.28125,27.5
0.04102485892938845,0.06508967737222754,0.215686274509804,0.14876033057851235,0.2158273381294964,0.21875,35.1
0.0,0.00035767853061228767,0.5686274509803924,0.5289256198347106,0.7410071942446042,0.65625,41.7
0.1439682781759951,0.029869903053645095,0.34313725490196084,0.2644628099173554,0.2158273381294964,0.40625,27.7
0.14198566417569009,0.016698190934623727,0.19607843137254904,0.1900826446280991,0.15107913669064743,0.1875,28.6
0.060393472624675926,0.0013334293138498527,0.8431372549019609,0.9999999999999999,0.8345323741007193,0.71875,44.3
0.1439682781759951,0.00013333929954495162,0.3823529411764706,0.23966942148760328,0.26618705035971235,0.4375,24.6
0.03797468354430378,0.0008059990487905173,0.29411764705882354,0.20661157024793386,0.3093525179856116,0.34375,31.8
0.24523410096080528,0.03382106171251354,0.215686274509804,0.14876033057851235,0.12949640287769792,0.15625,25.2
0.05825834985511669,0.03200645102014265,0.35294117647058826,0.3471074380165289,0.48201438848920874,0.4375,35.8
0.17096233033399416,0.026216258120696386,0.3627450980392158,0.28099173553719003,0.29496402877697836,0.375,27.4
0.0,0.0010909158625966764,0.3137254901960785,0.28099173553719003,0.3453237410071943,0.3125,36.0
0.13054750648162267,0.0011446305576588859,0.4803921568627452,0.5041322314049587,0.5683453237410072,0.5625,34.9
0.05825834985511669,0.0034226559369700195,0.6372549019607843,0.5619834710743801,0.8345323741007193,0.84375,37.5
0.05536068323928628,0.0003390602775126354,0.7843137254901962,0.6033057851239668,0.7338129496402879,0.75,39.4
0.17096233033399416,0.0001713308619943031,0.8823529411764706,0.677685950413223,0.7482014388489209,0.90625,33.8
0.09714808601494584,0.06711254245642832,0.2843137254901961,0.2727272727272727,0.4244604316546763,0.40625,30.7
0.2803111178892787,0.021538968191692487,0.49019607843137264,0.5041322314049587,0.48201438848920874,0.46875,35.7
0.1247521732499619,0.0019106677349350796,0.6568627450980391,0.6611570247933884,0.5899280575539569,0.625,38.7
0.134665243251487,0.0077074310598994385,0.29411764705882354,0.2727272727272727,0.3453237410071943,0.40625,28.1
0.05703827970108277,0.0063290295471545265,0.44117647058823534,0.4628099173553719,0.5827338129496402,0.5625,36.8
0.16989476894921457,0.016518384192897737,0.11764705882352944,0.008264462809917328,0.07913669064748208,0.125,29.0
0.0,0.00015808960012874827,0.5686274509803924,0.5454545454545454,0.5899280575539569,0.59375,37.8
0.19704132987646789,0.0309128162085443,0.411764705882353,0.371900826446281,0.4100719424460433,0.40625,33.4
0.16989476894921457,0.0033907181135134174,0.49019607843137264,0.2479338842975206,0.40287769784172656,0.5,30.8
0.060393472624675926,0.0019005457229911958,0.6274509803921569,0.7190082644628099,0.60431654676259,0.53125,35.6
0.04102485892938845,0.005721294403032254,0.34313725490196084,0.2479338842975206,0.3165467625899281,0.34375,38.7
0.07305170047277715,0.00036916233967640606,0.5294117647058825,0.3801652892561983,0.4532374100719425,0.53125,36.6
0.05703827970108277,0.0012821517315836615,0.6176470588235294,0.6611570247933884,0.7697841726618706,0.71875,37.2
0.07305170047277715,0.0022539739782676733,0.39215686274509803,0.28925619834710736,0.37410071942446055,0.40625,35.3
0.17096233033399416,0.015052175127812373,0.6176470588235294,0.5537190082644627,0.5323741007194245,0.625,34.6
0.09714808601494584,0.004763617758446452,0.607843137254902,0.5289256198347106,0.8848920863309351,0.84375,43.6
0.0510904377001678,0.001978483696888139,0.6176470588235294,0.49586776859504134,0.6834532374100719,0.65625,38.8
0.02348635046515174,0.0012192607180659875,0.5588235294117647,0.4297520661157024,0.4676258992805755,0.46875,35.1
0.060240963855421714,0.0012764562465595666,0.4705882352941178,0.5619834710743801,0.525179856115108,0.4375,40.5
0.07732194601189568,0.02835684362295342,0.5,0.33884297520661155,0.49640287769784175,0.65625,36.9
0.2803111178892787,0.10712580959498849,0.2843137254901961,0.2727272727272727,0.38848920863309355,0.34375,30.4
0.05536068323928628,0.0017429358897516612,0.5,0.42148760330578505,0.539568345323741,0.53125,39.6
0.05536068323928628,0.00038611045612546807,0.7843137254901962,0.5867768595041322,0.7122302158273381,0.78125,39.5
0.0,0.0018558798092393471,0.2254901960784314,0.18181818181818177,0.3381294964028778,0.28125,33.6
0.0019826140003050274,0.08184721640983517,0.215686274509804,0.14049586776859502,0.17985611510791366,0.25,25.0
0.14198566417569009,0.001346319709135043,0.5784313725490198,0.5702479338842974,0.5107913669064748,0.59375,35.3
0.134665243251487,0.0179778187692751,0.3235294117647059,0.1900826446280991,0.5827338129496402,0.625,36.4
0.14595089217630014,0.054342543306178555,0.2843137254901961,0.25619834710743805,0.1942446043165469,0.25,27.8
0.0510904377001678,0.005828454336673134,0.4803921568627452,0.39669421487603296,0.5539568345323742,0.5,42.1
0.05536068323928628,0.0014195188932215519,0.4313725490196079,0.3223140495867768,0.37410071942446055,0.40625,34.5
0.0510904377001678,5.777623328234243e-05,0.6176470588235294,0.4297520661157024,0.5755395683453237,0.625,33.5
0.0510904377001678,0.0008922099863238883,0.5686274509803924,0.44628099173553704,0.5539568345323742,0.5625,36.5
0.1247521732499619,0.0002210588464889042,0.6372549019607843,0.5785123966942148,0.5467625899280575,0.59375,35.6
0.09425041939911544,0.000486577629572826,0.8431372549019609,0.9090909090909091,0.7913669064748203,0.75,39.2
0.02348635046515174,0.0064425621600550705,0.40196078431372545,0.3305785123966941,0.3525179856115108,0.34375,33.0
0.14198566417569009,0.0003628205133067273,0.696078431372549,0.6694214876033058,0.5755395683453237,0.6875,36.3
0.0,0.00037433013249440567,0.5490196078431373,0.5785123966942148,0.5971223021582734,0.53125,38.1
0.02485892938843981,0.0007940979820778335,0.7254901960784315,0.6033057851239668,0.8633093525179858,0.78125,41.3
0.16989476894921457,0.0015486392321251545,0.4313725490196079,0.23140495867768585,0.3525179856115108,0.46875,35.2
0.19704132987646789,0.026793415469879928,0.4705882352941178,0.4297520661157024,0.40287769784172656,0.46875,36.8
0.060240963855421714,0.002952305024934784,0.40196078431372545,0.4876033057851239,0.4388489208633093,0.375,35.8
0.0510904377001678,0.0010371538469144516,0.5882352941176472,0.44628099173553704,0.5323741007194245,0.53125,34.6
0.07305170047277715,0.001046236734018055,0.4803921568627452,0.3223140495867768,0.38129496402877705,0.5,35.3
0.10965380509379286,0.0023980860310999774,0.40196078431372545,0.371900826446281,0.39568345323741005,0.40625,33.5
0.039347262467591904,0.001973444977926494,0.6568627450980391,0.6363636363636362,0.8057553956834533,0.6875,37.7
0.08159219155101421,0.003417464471481079,0.5588235294117647,0.3305785123966941,0.60431654676259,0.75,31.4
0.02485892938843981,0.013448830435217595,0.40196078431372545,0.31404958677685946,0.48201438848920874,0.4375,34.7
0.04102485892938845,0.0013902186917352612,0.4215686274509804,0.2727272727272727,0.3381294964028778,0.4375,35.6
0.05536068323928628,0.0008402223945103412,0.6176470588235294,0.4876033057851239,0.6258992805755397,0.625,38.9
0.1247521732499619,0.002267888901614007,0.49019607843137264,0.5041322314049587,0.446043165467626,0.46875,35.7
0.14595089217630014,0.003319964411563772,0.6176470588235294,0.6363636363636362,0.49640287769784175,0.5625,36.7
0.07488180570382796,0.007961811461688872,0.11764705882352944,0.03305785123966942,0.043165467625899345,0.125,29.1
0.05703827970108277,0.0018422904293705978,0.5098039215686274,0.5537190082644627,0.5539568345323742,0.53125,33.1
0.11224645417111478,0.026476876408237985,0.2843137254901961,0.2148760330578512,0.24460431654676262,0.3125,35.3
0.060240963855421714,0.000929199302036364,0.4803921568627452,0.5041322314049587,0.48920863309352525,0.4375,34.6
0.05536068323928628,0.00167313772652674,0.49019607843137264,0.36363636363636354,0.460431654676259,0.46875,37.4
0.11224645417111478,0.002469447083561049,0.5686274509803924,0.38842975206611563,0.4316546762589928,0.59375,37.9
0.17096233033399416,0.012568049503966847,0.2254901960784314,0.1735537190082645,0.15827338129496415,0.25,21.9
0.11270398047887753,0.27597367975476494,0.3725490196078432,0.2975206611570248,0.5035971223021583,0.46875,29.8
0.0019826140003050274,0.004732895611043138,0.3137254901960785,0.25619834710743805,0.3309352517985611,0.375,32.4
0.11224645417111478,0.0034177759086613667,0.6470588235294119,0.4132231404958677,0.49640287769784175,0.6875,33.9
0.1247521732499619,0.0029822238960865153,0.5784313725490198,0.5619834710743801,0.525179856115108,0.53125,34.0
0.11270398047887753,0.03816765954341745,0.25490196078431376,0.25619834710743805,0.29496402877697836,0.28125,28.4
0.1439682781759951,0.001582471328589346,0.15686274509803916,0.08264462809917356,0.07913669064748208,0.1875,22.8
0.060240963855421714,0.012818597803766988,0.39215686274509803,0.47933884297520657,0.4676258992805755,0.40625,35.4
0.11270398047887753,0.026191956204074992,0.4705882352941178,0.4876033057851239,0.4388489208633093,0.4375,31.7
0.09425041939911544,0.003430634031526969,0.7450980392156863,0.8429752066115702,0.6978417266187051,0.65625,38.2
0.060240963855421714,0.0014166201875696087,0.5490196078431373,0.6528925619834709,0.618705035971223,0.53125,40.0
0.13344517309745313,0.033761796218142584,0.29411764705882354,0.18181818181818177,0.28776978417266186,0.3125,29.7
0.10965380509379286,0.0028571161569840554,0.715686274509804,0.7190082644628099,0.6330935251798562,0.6875,36.4
0.08509989324386152,0.0003916218285063227,0.6372549019607843,0.49586776859504134,0.5107913669064748,0.65625,31.4
0.05536068323928628,0.0018610558586664794,0.4313725490196079,0.3471074380165289,0.460431654676259,0.4375,39.0
0.07061156016470949,9.736927333000722e-05,0.5,0.2727272727272727,0.38129496402877705,0.4375,34.1
0.09425041939911544,0.0019058499557930342,0.7058823529411764,0.7603305785123965,0.6330935251798562,0.625,36.7
0.07488180570382796,0.0002749665036338565,0.5882352941176472,0.25619834710743805,0.4100719424460433,0.5625,31.8
0.0510904377001678,0.012436485201343451,0.46078431372549017,0.3801652892561983,0.5467625899280575,0.53125,39.1
0.05536068323928628,0.023343630700960516,0.3725490196078432,0.33884297520661155,0.6546762589928057,0.5,41.3
0.039347262467591904,0.0007957735016677391,0.6274509803921569,0.6363636363636362,0.5971223021582734,0.5625,37.1
0.05536068323928628,0.009418049332557585,0.3333333333333334,0.2727272727272727,0.3525179856115108,0.3125,38.2
0.04102485892938845,0.0022387679727238403,0.45098039215686275,0.28925619834710736,0.3597122302158273,0.4375,34.7
0.0510904377001678,0.00019919715267439122,0.411764705882353,0.3553719008264462,0.4244604316546763,0.375,34.9
0.05703827970108277,0.005564194715900948,0.5294117647058825,0.5454545454545454,0.6690647482014389,0.625,36.8
0.0510904377001678,0.00017514049823419913,0.5098039215686274,0.3553719008264462,0.4532374100719425,0.46875,32.5
0.05703827970108277,0.022794323771018466,0.2745098039215686,0.28925619834710736,0.4172661870503598,0.3125,32.2
0.1247521732499619,0.009645396896912656,0.18627450980392163,0.19834710743801653,0.16546762589928066,0.1875,29.3
0.07488180570382796,0.002098978962559477,0.6470588235294119,0.3801652892561983,0.5539568345323742,0.6875,35.8
0.0,0.0004012915553771981,0.5294117647058825,0.5289256198347106,0.5179856115107915,0.5,35.4
0.16989476894921457,0.000946055743869432,0.46078431372549017,0.23966942148760328,0.3525179856115108,0.46875,35.6
0.07305170047277715,0.007013086498830947,0.3235294117647059,0.22314049586776852,0.3165467625899281,0.34375,36.3
0.02348635046515174,0.008956581831331262,0.46078431372549017,0.4049586776859503,0.4100719424460433,0.40625,36.1
0.05703827970108277,0.0029952504010714014,0.6274509803921569,0.6694214876033058,0.6762589928057554,0.65625,35.3
0.07305170047277715,0.0001424877757393908,0.49019607843137264,0.3223140495867768,0.40287769784172656,0.46875,36.3
0.19704132987646789,0.012226249707870349,0.44117647058823534,0.33884297520661155,0.4316546762589928,0.46875,32.3
0.09714808601494584,0.22062104837258859,0.16666666666666669,0.1239669421487603,0.2158273381294964,0.1875,27.5
0.02348635046515174,0.0009248332566696937,0.6176470588235294,0.5206611570247933,0.5611510791366907,0.5625,37.1
0.07488180570382796,0.003521101884195182,0.3235294117647059,0.1322314049586777,0.23741007194244612,0.3125,31.4
0.0019826140003050274,0.0026316637541404725,0.46078431372549017,0.3471074380165289,0.474820143884892,0.5,32.8
0.134665243251487,0.05439293675537172,0.29411764705882354,0.25619834710743805,0.3669064748201438,0.4375,32.9
